player,season,league,team,nation,pos,age,born,Playing Time MP,Playing Time Starts,Minutes de jeu,Playing Time 90s,G,A,Performance G+A,G-PK,Performance PK,Performance PKatt,Performance CrdY,Performance CrdR,xG,Expected npxG,xAG,Expected npxG+xAG,Progression PrgC,Progression PrgP,Progression PrgR,Per 90 Minutes Gls,Per 90 Minutes Ast,Per 90 Minutes G+A,Per 90 Minutes G-PK,Per 90 Minutes G+A-PK,Per 90 Minutes xG,Per 90 Minutes xAG,Per 90 Minutes xG+xAG,Per 90 Minutes npxG,Per 90 Minutes npxG+xAG,90s,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Lost,Blocs_totaux,Blocks Sh,Blocks Pass,Interceptions,Tkl+Int,Degagements,Err,Standard Gls,Tirs,Tirs_Cadres,Standard Sh/90,Standard SoT/90,Standard FK,Standard PK,Standard PKatt,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Ast,Expected xA,Expected A-xAG,KP,1/3,PPA,CrsPA,PrgP,Aerial Duels Won,Aerial Duels Lost,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Tkld,Carries Carries,Carries TotDist,Carries PrgDist,Carries PrgC,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR,Valeur marchande (euros),90s_calcul,G_per90,G-PK_per90,A_per90,Tirs_per90,Tirs_Cadres_per90,xG_per90,xAG_per90,Interceptions_per90,Blocs_totaux_per90,uefa_coeff,Aerial_Wins_Pct,Dribble_Succ_Pct,Finishing_ratio,OSI_raw,PMI_raw,DSI_raw,Off Index,Playmaking Index,Def Index
Tristan Dingomé,2020,FRA-Ligue 1,Reims,CMR,MF,29.0,1991.0,1,0,15,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,12,15,80.0,193,31,5,5,100.0,7,7,100.0,0,2,0,0.0,0.0,0,0,0,0,1,0,0,16,0,5,9,2,0,16,0,0,0,9,48,6,0,0,0,0,0,12,0,1300000.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.498,0.0,0.0,0.0,8.498,248.498,8.498,0.16054210361735508,70.84848643669008,0.043524217334473266
Tristan Dingomé,2021,FRA-Ligue 1,Reims,CMR,MF,29.0,1991.0,1,0,15,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,12,15,80.0,193,31,5,5,100.0,7,7,100.0,0,2,0,0.0,0.0,0,0,0,0,1,0,0,16,0,5,9,2,0,16,0,0,0,9,48,6,0,0,0,0,0,12,0,1500000.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.498,0.0,0.0,0.0,8.498,248.498,8.498,0.16054210361735508,70.84848643669008,0.043524217334473266
Tristan Dingomé,2022,FRA-Ligue 1,Troyes,CMR,MF,31.0,1991.0,8,0,99,1.1,0,0,0,0,0,0,0,0,0.2,0.2,0.3,0.4,1,6,4,0.0,0.0,0.0,0.0,0.0,0.16,0.23,0.39,0.16,0.39,1.1,1,1,0,1,0,0,2,2,0,0,0,0,1,0.0,0,0,3,1,2.73,0.91,0,0,0,55,78,70.5,840,252,31,34,91.2,19,28,67.9,3,9,0,0.2,-0.3,4,7,1,0,6,1,3,88,0,9,41,38,5,88,2,1,1,66,263,123,1,1,1,1,1,61,4,500000.0,1.1,0.0,0.0,0.0,2.724795640326976,0.9082652134423252,0.181653042688465,0.2724795640326975,0.0,0.0,8.498,20.0,33.33333333333333,0.0,11.138,239.33133333333333,32.498,1.0116086770105641,68.14807121908747,2.1410768599596937
Trévis Dago,2023,FRA-Ligue 1,Lille,CIV,"FW,MF",18.0,2005.0,4,0,23,0.3,0,1,1,0,0,0,1,0,0.0,0.0,0.4,0.5,1,0,1,0.0,3.91,3.91,0.0,3.91,0.16,1.63,1.78,0.16,1.78,0.3,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0,0,1,0,3.91,0.0,0,0,0,2,4,50.0,31,19,1,3,33.3,1,1,100.0,0,0,1,0.0,0.6,1,0,1,1,0,1,1,9,0,1,4,5,2,9,1,1,0,6,40,22,1,1,0,0,0,4,1,200000.0,0.2555555555555555,0.0,0.0,3.89779125162408,3.89779125162408,0.0,0.0,1.559116500649632,3.89779125162408,0.0,8.498,33.33333333333333,50.0,0.0,8.697999999999999,188.998,43.831333333333326,0.22501684402593128,53.32033675152405,3.1315878300882694
Tuta,2020,GER-Bundesliga,Eint Frankfurt,BRA,DF,21.0,1999.0,19,16,1459,16.2,0,0,0,0,0,0,5,0,0.2,0.2,0.2,0.4,24,87,15,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.03,0.01,0.03,16.2,35,20,22,13,0,24,43,19,19,2,17,29,64,53.0,0,0,4,0,0.25,0.0,0,0,0,850,1010,84.2,15623,5651,311,350,88.9,467,516,90.5,65,122,0,0.7,-0.2,4,56,2,1,87,32,31,1177,106,489,626,77,7,1177,12,8,4,676,3355,1950,24,10,1,13,10,753,15,9000000.0,16.211111111111112,0.0,0.0,0.0,0.2467291256879287,0.0,0.0123364562843964,0.0123364562843964,1.7887861612374834,1.1719633470176616,8.909,50.0,61.53846153846154,0.0,9.949000000000002,301.12438461538466,300.209,0.6283063452815778,86.35173260354019,25.53849000620304
Tuta,2021,GER-Bundesliga,Eint Frankfurt,BRA,DF,21.0,1999.0,19,16,1459,16.2,0,0,0,0,0,0,5,0,0.2,0.2,0.2,0.4,24,87,15,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.03,0.01,0.03,16.2,35,20,22,13,0,24,43,19,19,2,17,29,64,53.0,0,0,4,0,0.25,0.0,0,0,0,850,1010,84.2,15623,5651,311,350,88.9,467,516,90.5,65,122,0,0.7,-0.2,4,56,2,1,87,32,31,1177,106,489,626,77,7,1177,12,8,4,676,3355,1950,24,10,1,13,10,753,15,13000000.0,16.211111111111112,0.0,0.0,0.0,0.2467291256879287,0.0,0.0123364562843964,0.0123364562843964,1.7887861612374834,1.1719633470176616,8.909,50.0,61.53846153846154,0.0,9.949000000000002,301.12438461538466,300.209,0.6283063452815778,86.35173260354019,25.53849000620304
Tuta,2022,GER-Bundesliga,Eint Frankfurt,BRA,DF,23.0,1999.0,31,30,2718,30.2,2,1,3,2,0,0,8,0,2.3,2.3,0.8,3.1,23,107,17,0.07,0.03,0.1,0.07,0.1,0.08,0.03,0.1,0.08,0.1,30.2,53,35,27,19,7,33,57,24,47,14,33,49,102,134.0,2,2,17,3,0.56,0.1,0,0,0,1486,1855,80.1,28536,10513,483,544,88.8,828,945,87.6,161,314,1,0.9,0.2,6,94,6,1,107,51,61,2246,237,1047,1111,114,27,2246,20,11,9,1332,6758,3475,23,18,2,27,13,1380,17,15000000.0,30.2,0.0662229727492467,0.0662229727492467,0.0331114863746233,0.562895268368597,0.09933445912387,0.0761564186616337,0.0264891890996986,1.6224628323565444,1.5562398596072975,8.909,45.13274336283185,52.38095238095239,11.11111111111111,24.569000000000003,284.2012039612305,471.4417433628318,5.341409869148515,81.3663201051348,40.50389389556446
Tuta,2023,GER-Bundesliga,Eint Frankfurt,BRA,DF,24.0,1999.0,30,30,2600,28.9,1,2,3,1,0,0,3,2,1.4,1.4,2.1,3.5,22,138,46,0.03,0.07,0.1,0.03,0.1,0.05,0.07,0.12,0.05,0.12,28.9,63,33,38,19,6,39,59,20,29,12,17,36,99,99.0,0,1,18,7,0.62,0.24,0,0,0,1614,1906,84.7,29332,10105,648,706,91.8,830,911,91.1,121,228,2,2.0,-0.1,12,118,16,2,138,52,43,2224,192,947,1076,217,33,2224,29,11,14,1358,5827,2737,22,16,1,24,15,1501,46,12000000.0,28.88888888888889,0.0346141864320081,0.0346141864320081,0.0692283728640162,0.6230553557761461,0.2422993050240568,0.0484598610048113,0.072689791507217,1.2461107115522922,1.0038114065282355,8.909,54.166666666666664,36.666666666666664,5.263157894736842,28.839,294.9256666666667,454.97566666666665,6.71794557687162,84.5256476277208,39.06479128357651
Tyler Adams,2020,GER-Bundesliga,RB Leipzig,USA,"MF,DF",21.0,1999.0,27,21,1850,20.6,1,1,2,1,0,0,3,0,1.3,1.3,0.9,2.2,27,113,70,0.05,0.05,0.1,0.05,0.1,0.07,0.04,0.11,0.07,0.11,20.6,35,24,12,15,8,17,31,14,22,5,17,29,64,30.0,0,1,7,4,0.34,0.19,0,0,0,1173,1375,85.3,17415,5037,670,730,91.8,394,456,86.4,65,108,1,1.5,0.1,14,97,24,3,113,21,13,1591,47,327,964,313,19,1591,26,15,11,901,4292,1941,27,31,3,37,14,1056,70,20000000.0,20.55555555555556,0.048646282072764,0.048646282072764,0.048646282072764,0.3405239745093481,0.1945851282910561,0.0632401666945932,0.0437816538654876,1.4107421801101565,1.0702182056008085,8.909,60.0,55.55555555555556,12.5,21.119,305.5312222222222,313.909,4.2292205971005705,87.64994620372283,26.73584297303494
Tyler Adams,2021,GER-Bundesliga,RB Leipzig,USA,"MF,DF",21.0,1999.0,27,21,1850,20.6,1,1,2,1,0,0,3,0,1.3,1.3,0.9,2.2,27,113,70,0.05,0.05,0.1,0.05,0.1,0.07,0.04,0.11,0.07,0.11,20.6,35,24,12,15,8,17,31,14,22,5,17,29,64,30.0,0,1,7,4,0.34,0.19,0,0,0,1173,1375,85.3,17415,5037,670,730,91.8,394,456,86.4,65,108,1,1.5,0.1,14,97,24,3,113,21,13,1591,47,327,964,313,19,1591,26,15,11,901,4292,1941,27,31,3,37,14,1056,70,17000000.0,20.55555555555556,0.048646282072764,0.048646282072764,0.048646282072764,0.3405239745093481,0.1945851282910561,0.0632401666945932,0.0437816538654876,1.4107421801101565,1.0702182056008085,8.909,60.0,55.55555555555556,12.5,21.119,305.5312222222222,313.909,4.2292205971005705,87.64994620372283,26.73584297303494
Tyler Adams,2022,ENG-Premier League,Leeds United,USA,MF,23.0,1999.0,24,24,2156,24.0,0,0,0,0,0,0,6,1,0.1,0.1,1.4,1.5,19,136,20,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.06,24.0,89,46,44,35,10,50,79,29,48,8,40,35,124,29.0,0,0,4,0,0.17,0.0,0,0,0,1108,1343,82.5,16592,5061,607,686,88.5,390,460,84.8,63,107,0,1.0,-1.4,24,110,13,0,136,25,15,1628,44,376,1010,254,5,1628,23,8,12,819,3342,1555,19,21,0,28,18,920,20,18000000.0,23.95555555555556,0.0,0.0,0.0,0.1669689113163179,0.0,0.0041742227829079,0.0584391189607112,1.4609779740177822,2.003626935795816,10.0,60.97560975609756,33.33333333333333,0.0,10.92,289.1260162601626,595.8756097560976,0.9413312099652158,82.81712425886639,51.379168282450635
Tyler Adams,2023,ENG-Premier League,Bournemouth,USA,MF,24.0,1999.0,3,1,121,1.3,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,4,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.06,1.3,4,3,1,3,0,2,3,1,2,0,2,4,8,2.0,0,0,0,0,0.0,0.0,0,0,0,59,71,83.1,973,262,35,39,89.7,18,24,75.0,6,8,0,0.0,-0.1,1,9,0,0,5,2,3,91,3,23,54,14,4,91,3,2,0,44,193,116,4,1,2,3,0,52,1,15000000.0,1.3444444444444446,0.0,0.0,0.0,0.0,0.0,0.0,0.0743248823189363,2.972995292757453,1.4864976463787265,10.0,33.33333333333333,50.0,0.0,10.0,289.29999999999995,71.53333333333333,0.6447474040857643,82.8683782594488,5.55268796783843
Tyler Onyango,2023,ENG-Premier League,Everton,ENG,MF,20.0,2003.0,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,78.7,0,0,0,0,88.6,0,0,84.3,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500000.0,0.0111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,246.10000000000002,10.0,0.6447474040857643,70.14205781576524,0.17479605355210168
Tyler Roberts,2020,ENG-Premier League,Leeds United,WAL,"MF,FW",21.0,1999.0,27,14,1340,14.9,1,2,3,1,0,0,3,0,1.8,1.8,2.3,4.1,33,53,89,0.07,0.13,0.2,0.07,0.2,0.12,0.16,0.28,0.12,0.28,14.9,15,13,1,11,3,5,22,17,17,2,15,9,24,12.0,0,1,26,12,1.75,0.81,0,0,0,334,478,69.9,4621,1109,191,233,82.0,92,123,74.8,20,46,2,1.1,-0.3,16,29,17,1,53,19,23,625,16,74,310,249,36,625,25,17,8,368,2360,1061,33,34,6,32,15,476,89,6000000.0,14.88888888888889,0.0671596683804819,0.0671596683804819,0.1343193367609638,1.7461513778925295,0.8059160205657829,0.1208874030848674,0.1544672372751084,0.6044370154243371,1.1417143624681925,10.0,44.18604651162791,65.38461538461539,3.7037037037037033,41.010000000000005,260.10966010733455,167.3860465116279,10.641555904435542,74.2691741081965,13.930025960752143
Tyler Roberts,2021,ENG-Premier League,Leeds United,WAL,"MF,FW",21.0,1999.0,27,14,1340,14.9,1,2,3,1,0,0,3,0,1.8,1.8,2.3,4.1,33,53,89,0.07,0.13,0.2,0.07,0.2,0.12,0.16,0.28,0.12,0.28,14.9,15,13,1,11,3,5,22,17,17,2,15,9,24,12.0,0,1,26,12,1.75,0.81,0,0,0,334,478,69.9,4621,1109,191,233,82.0,92,123,74.8,20,46,2,1.1,-0.3,16,29,17,1,53,19,23,625,16,74,310,249,36,625,25,17,8,368,2360,1061,33,34,6,32,15,476,89,8000000.0,14.88888888888889,0.0671596683804819,0.0671596683804819,0.1343193367609638,1.7461513778925295,0.8059160205657829,0.1208874030848674,0.1544672372751084,0.6044370154243371,1.1417143624681925,10.0,44.18604651162791,65.38461538461539,3.7037037037037033,41.010000000000005,260.10966010733455,167.3860465116279,10.641555904435542,74.2691741081965,13.930025960752143
Tymoteusz Puchacz,2022,GER-Bundesliga,Union Berlin,POL,DF,23.0,1999.0,1,1,58,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,9,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,0.6,1,0,1,0,0,0,0,0,0,0,0,0,1,1.0,0,0,0,0,0.0,0.0,0,0,0,22,36,61.1,367,71,12,15,80.0,8,12,66.7,2,7,0,0.0,0.0,1,0,0,0,2,0,1,44,1,5,19,20,0,44,2,0,1,21,82,31,0,0,0,4,0,24,9,1200000.0,0.6444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.909,0.0,0.0,0.0,8.909,192.209,13.009,0.2930376951569801,54.266267653020996,0.43777671612123875
Tyrell Malacia,2022,ENG-Premier League,Manchester Utd,NED,DF,22.0,1999.0,22,14,1396,15.5,0,0,0,0,0,0,6,0,0.2,0.2,0.7,0.9,19,44,33,0.0,0.0,0.0,0.0,0.0,0.02,0.04,0.06,0.02,0.06,15.5,46,33,33,12,1,14,25,11,13,3,10,25,71,49.0,0,0,5,2,0.32,0.13,0,0,0,694,802,86.5,10156,2981,429,463,92.7,205,232,88.4,35,60,0,0.7,-0.7,9,36,8,0,44,8,4,989,54,378,392,225,16,989,19,6,13,472,2127,1023,19,17,3,17,8,557,33,22000000.0,15.511111111111113,0.0,0.0,0.0,0.322328789691209,0.1289315158764836,0.0128931515876483,0.0451260305567692,1.6116439484560452,0.8380548531971435,10.0,61.53846153846154,30.0,0.0,14.84,299.96153846153845,336.4384615384615,2.205036121973314,86.00916888176815,28.704873455823403
Tyrese Francois,2020,ENG-Premier League,Fulham,AUS,DF,20.0,2000.0,1,0,15,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,14,15,93.3,251,101,6,7,85.7,7,7,100.0,1,1,0,0.0,0.0,0,1,0,0,1,0,1,18,0,6,7,5,0,18,1,0,1,13,57,42,2,1,0,0,0,14,2,150000.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,289.9,10.0,0.6447474040857643,83.04513271005553,0.17479605355210168
Tyrese Francois,2022,ENG-Premier League,Fulham,AUS,FW,22.0,2000.0,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,1.0,0,0,0,0,0.0,0.0,0,0,0,2,2,100.0,12,2,1,1,100.0,0,0,84.3,0,0,0,0.0,0.0,0,1,0,0,0,0,0,5,0,1,3,1,0,5,0,0,0,1,0,0,0,0,0,1,0,2,1,500000.0,0.0111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,310.0,10.1,0.6447474040857643,88.96640680538053,0.18353585622970675
Tyrick Mitchell,2020,ENG-Premier League,Crystal Palace,ENG,DF,20.0,1999.0,19,19,1710,19.0,1,1,2,1,0,0,1,0,0.8,0.8,0.2,1.1,15,77,30,0.05,0.05,0.11,0.05,0.11,0.04,0.01,0.06,0.04,0.06,19.0,64,35,48,9,7,23,40,17,29,10,19,21,85,62.0,1,1,2,2,0.11,0.11,0,0,0,556,809,68.7,8181,5063,320,396,80.8,194,277,70.0,27,76,1,0.5,0.8,3,51,11,5,77,11,15,1021,77,401,419,205,7,1021,18,11,7,432,1889,947,15,11,0,16,12,476,30,7000000.0,19.0,0.0526288090100521,0.0526288090100521,0.0526288090100521,0.1052576180201042,0.1052576180201042,0.0421030472080416,0.0105257618020104,1.105204989211094,1.5262354612915108,10.0,40.74074074074074,57.89473684210527,33.33333333333333,17.009999999999998,251.98011695906436,412.94074074074075,2.9045870554063673,71.87428588676967,35.39102170197312
Tyrick Mitchell,2021,ENG-Premier League,Crystal Palace,ENG,DF,20.0,1999.0,19,19,1710,19.0,1,1,2,1,0,0,1,0,0.8,0.8,0.2,1.1,15,77,30,0.05,0.05,0.11,0.05,0.11,0.04,0.01,0.06,0.04,0.06,19.0,64,35,48,9,7,23,40,17,29,10,19,21,85,62.0,1,1,2,2,0.11,0.11,0,0,0,556,809,68.7,8181,5063,320,396,80.8,194,277,70.0,27,76,1,0.5,0.8,3,51,11,5,77,11,15,1021,77,401,419,205,7,1021,18,11,7,432,1889,947,15,11,0,16,12,476,30,25000000.0,19.0,0.0526288090100521,0.0526288090100521,0.0526288090100521,0.1052576180201042,0.1052576180201042,0.0421030472080416,0.0105257618020104,1.105204989211094,1.5262354612915108,10.0,40.74074074074074,57.89473684210527,33.33333333333333,17.009999999999998,251.98011695906436,412.94074074074075,2.9045870554063673,71.87428588676967,35.39102170197312
Tyrick Mitchell,2022,ENG-Premier League,Crystal Palace,ENG,DF,22.0,1999.0,36,34,2891,32.1,0,2,2,0,0,0,5,1,0.6,0.6,1.2,1.8,23,106,90,0.0,0.06,0.06,0.0,0.06,0.02,0.04,0.05,0.02,0.05,32.1,71,49,43,23,5,30,53,23,48,11,37,42,113,78.0,0,0,6,1,0.19,0.03,0,0,0,1152,1607,71.7,18235,8262,600,710,84.5,483,635,76.1,53,169,2,1.2,0.8,15,90,21,9,106,25,26,1899,115,654,834,431,35,1899,30,17,9,827,3148,1433,23,19,4,35,17,957,90,22000000.0,32.12222222222222,0.0,0.0,0.0622602547827981,0.1867807643483945,0.031130127391399,0.0186780764348394,0.0373561528696789,1.307465350438762,1.4942461147871566,10.0,48.07692307692308,54.83870967741935,0.0,13.719999999999999,262.45856079404473,529.876923076923,1.8439775756852854,74.96113852554515,45.611013296879946
Tyrick Mitchell,2023,ENG-Premier League,Crystal Palace,ENG,"DF,MF",23.0,1999.0,37,37,3204,35.6,2,3,5,2,0,0,6,0,1.6,1.6,2.8,4.4,32,94,159,0.06,0.08,0.14,0.06,0.14,0.04,0.08,0.12,0.04,0.12,35.6,105,60,75,21,9,43,60,17,63,10,53,26,131,104.0,0,2,12,4,0.34,0.11,0,0,0,1177,1627,72.3,18588,7927,605,718,84.3,486,654,74.3,63,142,3,2.4,0.2,24,74,29,12,94,21,26,2038,118,739,762,555,54,2038,37,18,17,818,3253,1564,32,23,9,46,28,979,159,25000000.0,35.6,0.0561781972416505,0.0561781972416505,0.0842672958624757,0.3370691834499031,0.112356394483301,0.0449425577933204,0.0786494761383107,0.7303165641414567,1.7696132131119913,10.0,43.75,47.368421052631575,15.384615384615385,25.619999999999997,260.4723684210526,662.15,5.680224629995583,74.37602462273269,57.17141921555366
Tyron Tormin,2020,FRA-Ligue 1,Saint-Étienne,FRA,"FW,MF",19.0,2001.0,3,0,21,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.14,0.14,0.14,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,4.29,0.0,0,0,0,8,9,88.9,105,16,7,7,100.0,1,1,100.0,0,0,0,0.0,0.0,0,0,0,0,0,1,0,10,0,1,7,2,1,10,0,0,0,4,27,17,0,0,0,0,0,7,0,350000.0,0.2333333333333333,0.0,0.0,0.0,4.267425320056899,0.0,0.0,0.0,0.0,0.0,8.498,50.0,0.0,0.0,8.697999999999999,290.19800000000004,58.498,0.22501684402593128,83.13292075385688,4.413425556137016
Tyrone Mings,2020,ENG-Premier League,Aston Villa,ENG,DF,27.0,1993.0,36,36,3194,35.5,2,2,4,2,0,0,6,1,1.9,1.9,0.4,2.4,12,104,5,0.06,0.06,0.11,0.06,0.11,0.05,0.01,0.07,0.05,0.07,35.5,32,16,23,7,2,16,24,8,59,40,19,41,73,172.0,3,2,19,7,0.54,0.2,0,0,0,1314,1696,77.5,27322,12308,380,439,86.6,745,816,91.3,165,379,2,0.5,1.6,7,97,4,1,104,90,35,2075,342,1202,804,85,37,2075,8,6,2,1085,6061,3047,12,10,1,19,4,1210,5,30000000.0,35.48888888888889,0.0563540789395414,0.0563540789395414,0.0563540789395414,0.535363749925644,0.1972392762883951,0.0535363749925643,0.0112708157879082,1.1552586182606002,1.662445328716473,10.0,71.42857142857143,66.66666666666666,10.0,32.78,291.59523809523813,426.62857142857143,7.98842033662262,83.5445341736745,36.5873110949342
Tyrone Mings,2021,ENG-Premier League,Aston Villa,ENG,DF,27.0,1993.0,36,36,3194,35.5,2,2,4,2,0,0,6,1,1.9,1.9,0.4,2.4,12,104,5,0.06,0.06,0.11,0.06,0.11,0.05,0.01,0.07,0.05,0.07,35.5,32,16,23,7,2,16,24,8,59,40,19,41,73,172.0,3,2,19,7,0.54,0.2,0,0,0,1314,1696,77.5,27322,12308,380,439,86.6,745,816,91.3,165,379,2,0.5,1.6,7,97,4,1,104,90,35,2075,342,1202,804,85,37,2075,8,6,2,1085,6061,3047,12,10,1,19,4,1210,5,30000000.0,35.48888888888889,0.0563540789395414,0.0563540789395414,0.0563540789395414,0.535363749925644,0.1972392762883951,0.0535363749925643,0.0112708157879082,1.1552586182606002,1.662445328716473,10.0,71.42857142857143,66.66666666666666,10.0,32.78,291.59523809523813,426.62857142857143,7.98842033662262,83.5445341736745,36.5873110949342
Tyrone Mings,2022,ENG-Premier League,Aston Villa,ENG,DF,29.0,1993.0,35,35,3150,35.0,1,2,3,1,0,0,7,0,1.2,1.2,1.4,2.6,20,111,7,0.03,0.06,0.09,0.03,0.09,0.03,0.04,0.07,0.03,0.07,35.0,15,7,10,5,0,9,20,11,40,21,19,54,69,163.0,2,1,7,2,0.2,0.06,0,0,0,1617,1899,85.2,30932,11677,532,586,90.8,913,984,92.8,153,286,2,0.9,0.6,5,106,6,0,111,61,24,2228,384,1276,877,81,21,2228,12,6,3,1379,7995,4556,20,21,3,8,7,1486,7,22000000.0,35.0,0.0285706122682209,0.0285706122682209,0.0571412245364418,0.1999942858775463,0.0571412245364418,0.034284734721865,0.0399988571755092,1.5428130624839291,1.1428244907288363,10.0,70.93023255813954,46.15384615384615,12.5,18.490000000000002,306.34060822898033,345.23023255813956,3.381700134429834,87.88838383531166,29.473256894810135
Tyrone Mings,2023,ENG-Premier League,Aston Villa,ENG,DF,30.0,1993.0,1,1,30,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.02,0.07,0.09,0.02,0.09,0.3,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,0,0,1,0,3.0,0.0,0,0,0,5,5,100.0,119,86,0,0,88.6,2,2,100.0,2,2,0,0.2,0.0,1,1,0,0,0,1,0,8,3,5,2,1,1,8,0,0,0,4,8,3,0,0,0,1,0,4,0,13000000.0,0.3333333333333333,0.0,0.0,0.0,2.991026919242273,0.0,0.0,0.0,2.991026919242273,0.0,10.0,50.0,0.0,0.0,10.2,325.0,62.1,0.7092221444943405,93.38526807054843,4.728233248584351
Tyronne Ebuehi,2022,ITA-Serie A,Empoli,NGA,DF,26.0,1995.0,26,22,1923,21.4,2,4,6,2,0,0,0,0,3.1,3.1,1.9,5.0,31,41,42,0.09,0.19,0.28,0.09,0.28,0.14,0.09,0.23,0.14,0.23,21.4,22,14,11,7,4,9,13,4,23,12,11,12,34,79.0,1,2,19,4,0.89,0.19,0,0,0,688,881,78.1,11680,4092,301,347,86.7,316,380,83.2,54,102,4,1.1,2.1,12,26,11,7,41,19,32,1089,105,452,437,210,28,1089,26,11,9,558,2977,1483,31,21,5,16,14,604,42,2500000.0,21.366666666666667,0.093599363524328,0.093599363524328,0.187198727048656,0.8891939534811163,0.187198727048656,0.1450790134627084,0.0889193953481116,0.5615961811459682,1.0763926805297723,8.0,36.53846153846153,40.74074074074074,10.0,26.82,271.55783475783477,210.43846153846152,6.067073072447042,77.64170047619466,17.692722082040998
Téji Savanier,2020,FRA-Ligue 1,Montpellier,FRA,MF,28.0,1991.0,27,26,2165,24.1,5,5,10,3,2,4,6,1,5.9,2.8,6.8,9.6,46,171,76,0.21,0.21,0.42,0.12,0.33,0.25,0.28,0.53,0.12,0.4,24.1,49,33,16,25,8,22,73,51,28,6,22,38,87,15.0,0,5,52,17,2.16,0.71,11,2,4,864,1256,68.8,17873,6250,329,411,80.0,296,397,74.6,201,367,5,6.1,-1.8,63,123,25,8,171,18,21,1571,27,251,826,529,38,1567,82,51,31,821,4411,2155,46,45,5,49,43,921,76,11000000.0,24.05555555555556,0.207843553847646,0.1247061323085876,0.207843553847646,2.1615729600155187,0.7066680830819965,0.2452553935402223,0.2826672332327986,1.5796110092421098,1.1639239015468177,8.498,45.0,61.44578313253012,5.660377358490567,66.828,255.47631325301202,382.998,18.96460014377867,72.90423297868627,32.77408524496552
