player,season,age,born,Minutes de jeu,# 90 min jouées,G,A,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,% dribble  réussis,% passes réussies,% passes courtes réussies,% passes moyennes réussies,% passes longues réussies,% duels aériens gagnés,xG / Tir,Valeur marchande (euros),Chevauchée avant  >5m,Passes avant >10m,Passes > 10m vers l'avant reçues,Tacles réussis qui gagnent la balle,Dribbles subis perdus,Blocs totaux,Interceptions,Tacles réussis + interceptions,Dégagements,Erreurs menant à un tir adverse,Tirs,Tirs cadrés,Distance totale des passes > 10m avant effectuées,Passes menant à un but,Touches ballon en jeu,Passes reçues,team,league,nation,pos
Raúl Guti,2021.0,23.0,1996.0,2862.0,31.8,0.09,0.03,0.13,0.09,0.13,0.06,0.02,0.07,0.06,0.07,0.6170212765957447,0.831,0.893,0.9109999999999999,0.6284153005464481,0.4242424242424242,0.0666666666666666,4000000.0,0.7861635220125786,2.9874213836477987,0.6918238993710691,1.5094339622641508,1.1320754716981132,0.7861635220125786,1.540880503144654,3.050314465408805,0.7861635220125786,0.0,0.8490566037735849,0.1886792452830188,140.56603773584905,0.220125786163522,49.59119496855346,33.17610062893082,Elche,ESP-La Liga,ESP,MF
Raúl Guti,2022.0,25.0,1996.0,1117.0,12.4,0.0,0.0,0.0,0.0,0.0,0.13,0.01,0.14,0.13,0.14,0.3846153846153846,0.8,0.894,0.845,0.5769230769230769,0.375,0.08,2500000.0,0.3225806451612903,2.5806451612903225,1.3709677419354838,1.4516129032258065,0.8064516129032258,0.8064516129032258,0.6451612903225806,2.096774193548387,0.4838709677419354,0.0,1.6129032258064515,0.6451612903225806,110.32258064516128,0.1612903225806451,42.016129032258064,28.870967741935484,Elche,ESP-La Liga,ESP,MF
Raúl Jiménez,2020.0,29.0,1991.0,823.0,9.1,0.44,0.0,0.44,0.44,0.44,0.27,0.03,0.29,0.27,0.29,0.4761904761904761,0.7809999999999999,0.8440000000000001,0.7609999999999999,0.782608695652174,0.4375,0.0923076923076923,28000000.0,2.527472527472528,2.857142857142857,5.054945054945055,0.3296703296703296,0.7692307692307693,0.2197802197802197,0.8791208791208791,1.208791208791209,1.3186813186813189,0.0,2.857142857142857,1.098901098901099,59.34065934065934,0.5494505494505495,41.20879120879121,33.2967032967033,Wolves,ENG-Premier League,MEX,FW
Raúl Jiménez,2021.0,29.0,1991.0,823.0,9.1,0.44,0.0,0.44,0.44,0.44,0.27,0.03,0.29,0.27,0.29,0.4761904761904761,0.7809999999999999,0.8440000000000001,0.7609999999999999,0.782608695652174,0.4375,0.0923076923076923,18000000.0,2.527472527472528,2.857142857142857,5.054945054945055,0.3296703296703296,0.7692307692307693,0.2197802197802197,0.8791208791208791,1.208791208791209,1.3186813186813189,0.0,2.857142857142857,1.098901098901099,59.34065934065934,0.5494505494505495,41.20879120879121,33.2967032967033,Wolves,ENG-Premier League,MEX,FW
Raúl Jiménez,2022.0,31.0,1991.0,846.0,9.4,0.0,0.11,0.11,0.0,0.11,0.27,0.18,0.46,0.27,0.46,0.5,0.7070000000000001,0.789,0.7,0.5555555555555556,0.4897959183673469,0.13,6000000.0,0.5319148936170213,1.4893617021276595,4.787234042553191,0.9574468085106382,0.3191489361702127,0.9574468085106382,0.0,0.9574468085106382,0.851063829787234,0.0,2.127659574468085,0.9574468085106382,37.12765957446808,0.851063829787234,31.170212765957444,23.29787234042553,Wolves,ENG-Premier League,MEX,FW
Raúl Jiménez,2023.0,32.0,1991.0,1395.0,15.5,0.45,0.0,0.45,0.45,0.45,0.33,0.1,0.43,0.33,0.43,0.4166666666666667,0.6859999999999999,0.8059999999999999,0.6,0.5151515151515151,0.4271844660194174,0.1268292682926829,5000000.0,0.7096774193548387,1.5483870967741935,5.612903225806452,1.1612903225806452,0.8387096774193549,0.7096774193548387,0.2580645161290322,1.4193548387096775,0.8387096774193549,0.0,2.6451612903225805,1.096774193548387,46.25806451612903,0.7096774193548387,36.58064516129032,28.516129032258064,Fulham,ENG-Premier League,MEX,FW
Raúl Moro,2020.0,17.0,2002.0,11.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8490000000000001,,,,800000.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,20.0,Lazio,ITA-Serie A,ESP,FW
Raúl Moro,2021.0,17.0,2002.0,11.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8490000000000001,,,,2800000.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,20.0,Lazio,ITA-Serie A,ESP,FW
Raúl Navas,2020.0,32.0,1988.0,168.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02,,0.741,0.857,0.706,0.6818181818181818,0.0,,300000.0,0.0,2.1052631578947367,0.0,3.1578947368421053,1.0526315789473684,0.0,1.5789473684210529,4.736842105263158,6.842105263157895,0.0,0.0,0.0,271.57894736842104,0.5263157894736842,41.05263157894737,16.842105263157894,Osasuna,ESP-La Liga,ESP,DF
Raúl Parra,2022.0,22.0,1999.0,310.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,0.0,0.649,0.857,0.6940000000000001,0.5357142857142857,0.75,,300000.0,0.0,2.058823529411765,1.1764705882352942,1.1764705882352942,1.4705882352941178,1.4705882352941178,0.2941176470588235,1.4705882352941178,2.647058823529412,0.0,0.0,0.0,180.58823529411765,0.2941176470588235,41.76470588235294,17.352941176470587,Cádiz,ESP-La Liga,ESP,DF
Raúl Torrente,2023.0,21.0,2001.0,1250.0,13.9,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.04,0.01,0.04,0.0,0.792,0.917,0.892,0.4411764705882353,0.5945945945945946,0.0666666666666666,3000000.0,0.2877697841726618,2.3741007194244603,0.1438848920863309,2.0863309352517985,0.3597122302158273,1.1510791366906474,0.7913669064748201,2.8776978417266186,4.892086330935252,0.1438848920863309,0.2158273381294964,0.0,346.1151079136691,0.2158273381294964,65.8273381294964,42.805755395683455,Granada,ESP-La Liga,ESP,DF
Raúl de Tomás,2022.0,27.0,1994.0,805.0,8.9,0.45,0.0,0.45,0.34,0.34,0.57,0.06,0.63,0.39,0.45,0.5862068965517241,0.735,0.853,0.804,0.5,0.375,0.124390243902439,8000000.0,1.4606741573033708,2.02247191011236,5.730337078651685,0.3370786516853932,0.449438202247191,0.449438202247191,0.0,0.3370786516853932,0.6741573033707865,0.0,4.606741573033708,1.5730337078651684,34.04494382022472,1.0112359550561798,30.674157303370784,25.95505617977528,Rayo Vallecano,ESP-La Liga,ESP,FW
Raúl de Tomás,2023.0,28.0,1994.0,1272.0,14.1,0.07,0.14,0.21,0.0,0.14,0.24,0.09,0.33,0.18,0.28,0.4545454545454545,0.7609999999999999,0.833,0.813,0.7241379310344828,0.3692307692307692,0.0894736842105263,2000000.0,0.7801418439716312,1.6312056737588654,5.177304964539007,0.6382978723404256,0.2127659574468085,0.2127659574468085,0.0709219858156028,0.7092198581560284,0.5673758865248227,0.0,2.695035460992908,0.7801418439716312,31.418439716312054,0.5673758865248227,31.06382978723404,24.680851063829788,Rayo Vallecano,ESP-La Liga,ESP,FW
Recio,2020.0,29.0,1991.0,734.0,8.2,0.12,0.0,0.12,0.0,0.0,0.17,0.11,0.28,0.07,0.18,0.6923076923076923,0.8059999999999999,0.898,0.8859999999999999,0.5571428571428572,0.4090909090909091,0.1,1200000.0,1.707317073170732,4.878048780487806,3.048780487804878,2.073170731707317,1.2195121951219514,0.7317073170731708,0.4878048780487805,2.5609756097560976,0.1219512195121951,0.0,1.5853658536585369,0.2439024390243902,190.9756097560976,1.707317073170732,63.53658536585366,44.75609756097561,Eibar,ESP-La Liga,ESP,MF
Reda Belahyane,2022.0,18.0,2004.0,182.0,2.0,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.05,0.04,0.05,1.0,0.904,0.909,0.9259999999999999,0.875,,0.1,300000.0,1.5,5.0,0.5,4.0,1.0,2.5,1.0,5.0,0.0,0.0,0.5,0.0,222.5,0.5,67.5,48.5,Nice,FRA-Ligue 1,MAR,MF
Reda Belahyane,2023.0,19.0,2004.0,27.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.867,0.9,1.0,,,,500000.0,3.333333333333333,3.333333333333333,0.0,3.333333333333333,0.0,0.0,0.0,3.333333333333333,0.0,0.0,0.0,0.0,56.66666666666667,0.0,60.0,33.333333333333336,Nice,FRA-Ligue 1,MAR,MF
Reda Khadra,2020.0,19.0,2001.0,5.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.843,,0.0,,150000.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,Brighton,ENG-Premier League,GER,MF
Reece Burke,2023.0,26.0,1996.0,1660.0,18.4,0.0,0.22,0.22,0.0,0.22,0.07,0.07,0.15,0.07,0.15,0.5,0.7609999999999999,0.81,0.862,0.475,0.5897435897435898,0.1,1800000.0,0.5978260869565218,3.641304347826088,0.7608695652173914,2.010869565217392,0.7608695652173914,1.358695652173913,0.9782608695652176,2.989130434782609,4.239130434782609,0.0543478260869565,0.7065217391304348,0.1630434782608695,226.57608695652172,0.7065217391304348,50.48913043478261,27.608695652173918,Luton Town,ENG-Premier League,ENG,DF
Reece James,2020.0,20.0,1999.0,2373.0,26.4,0.04,0.08,0.11,0.04,0.11,0.06,0.13,0.19,0.06,0.19,0.6666666666666666,0.841,0.92,0.885,0.5727272727272728,0.625,0.0470588235294117,40000000.0,3.0303030303030303,4.848484848484849,7.727272727272727,2.083333333333333,0.8712121212121212,1.3636363636363638,0.6439393939393939,2.7272727272727275,1.9696969696969695,0.0,1.2878787878787878,0.4166666666666667,258.14393939393943,1.5530303030303032,87.00757575757576,60.6439393939394,Chelsea,ENG-Premier League,ENG,DF
Reece James,2021.0,20.0,1999.0,2373.0,26.4,0.04,0.08,0.11,0.04,0.11,0.06,0.13,0.19,0.06,0.19,0.6666666666666666,0.841,0.92,0.885,0.5727272727272728,0.625,0.0470588235294117,60000000.0,3.0303030303030303,4.848484848484849,7.727272727272727,2.083333333333333,0.8712121212121212,1.3636363636363638,0.6439393939393939,2.7272727272727275,1.9696969696969695,0.0,1.2878787878787878,0.4166666666666667,258.14393939393943,1.5530303030303032,87.00757575757576,60.6439393939394,Chelsea,ENG-Premier League,ENG,DF
Reece James,2023.0,23.0,1999.0,419.0,4.7,0.0,0.43,0.43,0.0,0.43,0.07,0.37,0.44,0.07,0.44,0.6,0.8059999999999999,0.883,0.8,0.5588235294117647,0.6153846153846154,0.0428571428571428,40000000.0,4.042553191489362,4.468085106382978,7.446808510638298,2.978723404255319,0.425531914893617,0.851063829787234,0.6382978723404255,3.617021276595744,1.4893617021276595,0.2127659574468085,1.4893617021276595,0.2127659574468085,294.25531914893617,2.3404255319148937,83.19148936170212,52.12765957446808,Chelsea,ENG-Premier League,ENG,DF
Reece Oxford,2020.0,21.0,1998.0,1358.0,15.1,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.08,0.08,0.08,0.6666666666666666,0.8190000000000001,0.872,0.9159999999999999,0.5,0.5666666666666667,0.1999999999999999,3000000.0,0.3973509933774835,4.172185430463577,0.0662251655629139,1.7218543046357615,0.4635761589403974,1.854304635761589,1.9205298013245036,3.642384105960265,5.894039735099338,0.0,0.3973509933774835,0.0662251655629139,273.97350993377484,0.0662251655629139,58.87417218543047,34.17218543046358,Augsburg,GER-Bundesliga,ENG,DF
Reece Oxford,2021.0,21.0,1998.0,1358.0,15.1,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.08,0.08,0.08,0.6666666666666666,0.8190000000000001,0.872,0.9159999999999999,0.5,0.5666666666666667,0.1999999999999999,12000000.0,0.3973509933774835,4.172185430463577,0.0662251655629139,1.7218543046357615,0.4635761589403974,1.854304635761589,1.9205298013245036,3.642384105960265,5.894039735099338,0.0,0.3973509933774835,0.0662251655629139,273.97350993377484,0.0662251655629139,58.87417218543047,34.17218543046358,Augsburg,GER-Bundesliga,ENG,DF
Reece Oxford,2022.0,23.0,1998.0,94.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.06,,0.5379999999999999,0.4,0.71,0.2142857142857142,0.5,,5500000.0,0.0,4.0,0.0,1.0,0.0,4.0,1.0,2.0,5.0,0.0,0.0,0.0,273.0,1.0,67.0,26.0,Augsburg,GER-Bundesliga,ENG,DF
Reinildo Mandava,2020.0,26.0,1994.0,2180.0,24.2,0.0,0.0,0.0,0.0,0.0,0.01,0.06,0.06,0.01,0.06,0.717948717948718,0.79,0.902,0.826,0.4157303370786517,0.7536231884057971,0.025,9000000.0,1.9834710743801651,4.834710743801653,5.991735537190083,3.2644628099173554,0.950413223140496,1.0743801652892562,1.859504132231405,5.12396694214876,2.190082644628099,0.0,0.1652892561983471,0.0,251.3223140495868,0.7438016528925621,76.61157024793388,44.33884297520661,Lille,FRA-Ligue 1,MOZ,DF
Reinildo Mandava,2021.0,26.0,1994.0,2180.0,24.2,0.0,0.0,0.0,0.0,0.0,0.01,0.06,0.06,0.01,0.06,0.717948717948718,0.79,0.902,0.826,0.4157303370786517,0.7536231884057971,0.025,22000000.0,1.9834710743801651,4.834710743801653,5.991735537190083,3.2644628099173554,0.950413223140496,1.0743801652892562,1.859504132231405,5.12396694214876,2.190082644628099,0.0,0.1652892561983471,0.0,251.3223140495868,0.7438016528925621,76.61157024793388,44.33884297520661,Lille,FRA-Ligue 1,MOZ,DF
Reinildo Mandava,2022.0,28.0,1994.0,1857.0,20.6,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.04,0.02,0.04,0.25,0.86,0.935,0.877,0.4523809523809524,0.5918367346938775,0.0666666666666666,25000000.0,1.3592233009708736,3.3980582524271843,1.990291262135922,3.203883495145631,0.5339805825242718,1.3106796116504853,1.4563106796116505,4.660194174757281,2.864077669902912,0.0,0.2912621359223301,0.0,250.2427184466019,0.4368932038834951,62.96116504854368,37.37864077669903,Atlético Madrid,ESP-La Liga,MOZ,DF
Reinildo Mandava,2023.0,29.0,1994.0,731.0,8.1,0.25,0.12,0.37,0.25,0.37,0.1,0.08,0.18,0.1,0.18,0.4705882352941176,0.853,0.905,0.892,0.5172413793103449,0.5454545454545454,0.18,9000000.0,1.234567901234568,4.444444444444445,2.098765432098765,3.703703703703704,0.3703703703703704,1.234567901234568,1.851851851851852,5.555555555555555,2.592592592592593,0.0,0.617283950617284,0.3703703703703704,254.5679012345679,0.617283950617284,63.20987654320988,33.20987654320988,Atlético Madrid,ESP-La Liga,MOZ,DF
Reiss Nelson,2022.0,22.0,1999.0,212.0,2.4,1.27,0.85,2.12,1.27,2.12,0.46,0.58,1.04,0.46,1.04,0.7777777777777778,0.8420000000000001,0.899,0.853,0.5714285714285714,0.2857142857142857,0.0916666666666666,12000000.0,7.916666666666667,2.5,14.166666666666668,1.6666666666666667,0.8333333333333334,1.25,0.0,1.6666666666666667,1.6666666666666667,0.0,5.0,2.916666666666667,88.75,3.75,65.41666666666667,46.66666666666667,Arsenal,ENG-Premier League,ENG,FW
Reiss Nelson,2023.0,23.0,1999.0,268.0,3.0,0.0,0.0,0.0,0.0,0.0,0.07,0.2,0.27,0.07,0.27,0.1428571428571428,0.882,0.9640000000000001,0.861,0.5,0.0,0.05,15000000.0,3.0,1.6666666666666667,8.666666666666666,3.0,0.6666666666666666,1.6666666666666667,0.3333333333333333,3.333333333333333,1.6666666666666667,0.0,1.3333333333333333,0.3333333333333333,99.33333333333331,1.6666666666666667,62.66666666666666,42.66666666666666,Arsenal,ENG-Premier League,ENG,FW
Rekeem Harper,2020.0,20.0,2000.0,32.0,0.4,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.09,0.09,0.09,1.0,0.8240000000000001,0.875,1.0,0.3333333333333333,1.0,0.0,2500000.0,0.0,2.5,2.5,0.0,0.0,5.0,2.5,2.5,0.0,0.0,2.5,2.5,102.5,0.0,57.5,35.0,West Brom,ENG-Premier League,ENG,MF
Remi Matthews,2023.0,29.0,1994.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.8859999999999999,0.843,0.0,1.0,,500000.0,,,,,,,,,,,0.0,0.0,,,,,Crystal Palace,ENG-Premier League,ENG,GK
Remo Freuler,2020.0,28.0,1992.0,2712.0,30.1,0.07,0.1,0.17,0.07,0.17,0.06,0.11,0.17,0.06,0.17,0.7090909090909091,0.884,0.92,0.9079999999999999,0.7294117647058823,0.4146341463414634,0.095,25000000.0,2.425249169435216,8.039867109634551,2.225913621262458,2.093023255813953,1.4617940199335548,1.7275747508305648,1.2956810631229236,3.388704318936877,0.8970099667774086,0.0664451827242524,0.6644518272425249,0.1993355481727574,332.39202657807306,0.9966777408637874,80.7641196013289,56.77740863787375,Atalanta,ITA-Serie A,SUI,MF
Remo Freuler,2021.0,28.0,1992.0,2712.0,30.1,0.07,0.1,0.17,0.07,0.17,0.06,0.11,0.17,0.06,0.17,0.7090909090909091,0.884,0.92,0.9079999999999999,0.7294117647058823,0.4146341463414634,0.095,20000000.0,2.425249169435216,8.039867109634551,2.225913621262458,2.093023255813953,1.4617940199335548,1.7275747508305648,1.2956810631229236,3.388704318936877,0.8970099667774086,0.0664451827242524,0.6644518272425249,0.1993355481727574,332.39202657807306,0.9966777408637874,80.7641196013289,56.77740863787375,Atalanta,ITA-Serie A,SUI,MF
Remo Freuler,2022.0,30.0,1992.0,2161.0,24.0,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.05,0.02,0.05,0.5,0.794,0.865,0.835,0.4545454545454545,0.5652173913043478,0.05,8000000.0,0.2916666666666667,2.25,0.4583333333333333,1.7916666666666667,1.0,1.5,1.2083333333333333,3.0,1.875,0.0,0.3333333333333333,0.0416666666666666,134.0,0.5,44.083333333333336,23.20833333333333,Nott'ham Forest,ENG-Premier League,SUI,MF
Renan Lodi,2022.0,24.0,1998.0,2214.0,24.6,0.0,0.04,0.04,0.0,0.04,0.04,0.05,0.09,0.04,0.09,0.4102564102564102,0.665,0.8420000000000001,0.7140000000000001,0.3518518518518518,0.4864864864864865,0.0666666666666666,20000000.0,0.975609756097561,1.260162601626016,2.845528455284553,2.113821138211382,1.3414634146341462,1.016260162601626,1.3414634146341462,3.4552845528455283,3.0081300813008127,0.0,0.6097560975609756,0.0,143.4552845528455,0.5284552845528455,46.46341463414634,21.747967479674795,Nott'ham Forest,ENG-Premier League,BRA,DF
Renan Lodi,2023.0,25.0,1998.0,1235.0,13.7,0.0,0.0,0.0,0.0,0.0,0.02,0.1,0.12,0.02,0.12,0.25,0.774,0.89,0.812,0.4947368421052631,0.3888888888888889,0.0499999999999999,18000000.0,1.8248175182481752,3.7226277372262775,5.62043795620438,1.7518248175182485,0.5839416058394161,0.5109489051094891,1.1678832116788322,2.9197080291970803,2.554744525547445,0.0,0.437956204379562,0.145985401459854,187.44525547445252,1.0218978102189782,63.79562043795621,38.1021897810219,Marseille,FRA-Ligue 1,BRA,DF
Renato Sanches,2020.0,22.0,1997.0,1270.0,14.1,0.07,0.21,0.28,0.07,0.28,0.17,0.14,0.31,0.17,0.31,0.6896551724137931,0.823,0.889,0.856,0.7309941520467836,0.2857142857142857,0.1142857142857142,30000000.0,3.404255319148936,8.156028368794326,3.617021276595745,0.9219858156028368,1.4184397163120568,0.9219858156028368,0.9219858156028368,1.8439716312056735,0.5673758865248227,0.0,1.4893617021276595,0.2127659574468085,298.15602836879435,1.2056737588652482,81.91489361702128,64.11347517730496,Lille,FRA-Ligue 1,POR,MF
Renato Sanches,2021.0,22.0,1997.0,1270.0,14.1,0.07,0.21,0.28,0.07,0.28,0.17,0.14,0.31,0.17,0.31,0.6896551724137931,0.823,0.889,0.856,0.7309941520467836,0.2857142857142857,0.1142857142857142,28000000.0,3.404255319148936,8.156028368794326,3.617021276595745,0.9219858156028368,1.4184397163120568,0.9219858156028368,0.9219858156028368,1.8439716312056735,0.5673758865248227,0.0,1.4893617021276595,0.2127659574468085,298.15602836879435,1.2056737588652482,81.91489361702128,64.11347517730496,Lille,FRA-Ligue 1,POR,MF
Renato Sanches,2022.0,24.0,1997.0,717.0,8.0,0.25,0.0,0.25,0.25,0.25,0.14,0.21,0.35,0.14,0.35,0.5909090909090909,0.909,0.9059999999999999,0.9570000000000001,0.8275862068965517,0.5555555555555556,0.0785714285714285,15000000.0,3.75,7.0,3.125,1.0,1.125,1.625,1.125,2.125,0.5,0.0,1.75,0.75,297.125,1.25,94.125,78.125,Paris S-G,FRA-Ligue 1,POR,MF
Renato Tapia,2020.0,25.0,1995.0,2701.0,30.0,0.0,0.03,0.03,0.0,0.03,0.03,0.03,0.07,0.03,0.07,0.7368421052631579,0.809,0.868,0.8859999999999999,0.6162790697674418,0.5203252032520326,0.0588235294117647,20000000.0,0.8666666666666667,4.0,0.3333333333333333,3.1,1.7,1.8666666666666667,1.7666666666666666,4.866666666666666,2.5,0.0666666666666666,0.5666666666666667,0.1666666666666666,220.2,0.3,65.63333333333334,40.16666666666666,Celta Vigo,ESP-La Liga,PER,MF
Renato Tapia,2021.0,25.0,1995.0,2701.0,30.0,0.0,0.03,0.03,0.0,0.03,0.03,0.03,0.07,0.03,0.07,0.7368421052631579,0.809,0.868,0.8859999999999999,0.6162790697674418,0.5203252032520326,0.0588235294117647,10000000.0,0.8666666666666667,4.0,0.3333333333333333,3.1,1.7,1.8666666666666667,1.7666666666666666,4.866666666666666,2.5,0.0666666666666666,0.5666666666666667,0.1666666666666666,220.2,0.3,65.63333333333334,40.16666666666666,Celta Vigo,ESP-La Liga,PER,MF
Renato Veiga,2022.0,19.0,2003.0,639.0,7.1,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.05,0.03,0.05,0.6666666666666666,0.66,0.753,0.802,0.3977272727272727,0.4615384615384615,0.025,1000000.0,1.5492957746478877,1.971830985915493,0.8450704225352114,1.267605633802817,0.2816901408450704,2.8169014084507045,0.9859154929577464,2.2535211267605635,4.084507042253521,0.1408450704225352,1.1267605633802815,0.0,177.6056338028169,0.2816901408450704,58.59154929577465,28.028169014084508,Augsburg,GER-Bundesliga,POR,DF
Rhys Healey,2022.0,27.0,1994.0,64.0,0.7,2.81,0.0,2.81,2.81,2.81,0.56,0.34,0.9,0.56,0.9,,0.5329999999999999,0.5,0.33299999999999996,,1.0,0.08,2500000.0,1.4285714285714286,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.142857142857143,4.285714285714286,10.0,2.857142857142857,34.285714285714285,32.85714285714286,Toulouse,FRA-Ligue 1,WAL,FW
Rhys Norrington-Davies,2023.0,24.0,1999.0,110.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,1.0,0.716,0.92,0.742,0.2857142857142857,0.5,,2500000.0,2.5,1.6666666666666667,5.0,0.8333333333333334,0.8333333333333334,1.6666666666666667,0.8333333333333334,1.6666666666666667,1.6666666666666667,0.0,0.0,0.0,185.0,0.8333333333333334,64.16666666666667,39.16666666666667,Sheffield Utd,ENG-Premier League,WAL,DF
Rhys Williams,2020.0,19.0,2001.0,661.0,7.3,0.0,0.0,0.0,0.0,0.0,0.07,0.02,0.09,0.07,0.09,,0.873,0.821,0.9490000000000001,0.6981132075471698,0.7894736842105263,0.0714285714285714,5000000.0,0.273972602739726,3.150684931506849,0.136986301369863,0.8219178082191781,0.0,0.547945205479452,0.8219178082191781,1.6438356164383563,3.6986301369863015,0.136986301369863,0.9589041095890412,0.0,364.5205479452055,0.273972602739726,76.43835616438356,52.05479452054794,Liverpool,ENG-Premier League,ENG,DF
Rhys Williams,2021.0,19.0,2001.0,661.0,7.3,0.0,0.0,0.0,0.0,0.0,0.07,0.02,0.09,0.07,0.09,,0.873,0.821,0.9490000000000001,0.6981132075471698,0.7894736842105263,0.0714285714285714,4000000.0,0.273972602739726,3.150684931506849,0.136986301369863,0.8219178082191781,0.0,0.547945205479452,0.8219178082191781,1.6438356164383563,3.6986301369863015,0.136986301369863,0.9589041095890412,0.0,364.5205479452055,0.273972602739726,76.43835616438356,52.05479452054794,Liverpool,ENG-Premier League,ENG,DF
Ricard Sánchez,2020.0,20.0,2000.0,30.0,0.3,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.11,0.11,,0.737,1.0,0.7,0.5,0.0,0.0,1500000.0,3.333333333333333,10.0,13.333333333333334,3.333333333333333,0.0,3.333333333333333,0.0,3.333333333333333,3.333333333333333,0.0,3.333333333333333,0.0,370.0,0.0,86.66666666666667,53.333333333333336,Atlético Madrid,ESP-La Liga,ESP,DF
Ricard Sánchez,2023.0,23.0,2000.0,2295.0,25.5,0.12,0.0,0.12,0.12,0.12,0.04,0.08,0.11,0.04,0.11,0.5588235294117647,0.752,0.8690000000000001,0.777,0.5107913669064749,0.5135135135135135,0.0714285714285714,2500000.0,1.9215686274509804,3.294117647058824,4.03921568627451,1.1372549019607845,0.4705882352941176,1.2549019607843137,0.5098039215686274,1.6470588235294117,2.5098039215686274,0.0,0.5490196078431373,0.196078431372549,208.98039215686276,0.8627450980392157,52.47058823529412,27.568627450980397,Granada,ESP-La Liga,ESP,DF
Ricardo Pepi,2022.0,19.0,2003.0,95.0,1.1,0.0,0.0,0.0,0.0,0.0,0.09,0.06,0.14,0.09,0.14,0.6,0.667,0.667,0.857,,0.2727272727272727,0.1,9000000.0,1.818181818181818,0.9090909090909092,3.636363636363636,0.9090909090909092,0.0,0.9090909090909092,0.0,0.9090909090909092,0.9090909090909092,0.0,0.9090909090909092,0.0,6.363636363636363,1.818181818181818,36.36363636363636,20.0,Augsburg,GER-Bundesliga,USA,FW
Ricardo Rodríguez,2020.0,27.0,1992.0,1238.0,13.8,0.0,0.0,0.0,0.0,0.0,0.04,0.02,0.06,0.04,0.06,0.5714285714285714,0.8340000000000001,0.9640000000000001,0.847,0.58,0.5714285714285714,0.0461538461538461,2000000.0,1.3768115942028984,3.550724637681159,2.318840579710145,1.5217391304347825,0.6521739130434783,1.1594202898550725,1.4492753623188406,2.971014492753623,3.115942028985507,0.0,0.9420289855072465,0.144927536231884,221.37681159420288,0.4347826086956521,61.95652173913043,40.289855072463766,Torino,ITA-Serie A,SUI,DF
Ricardo Rodríguez,2021.0,27.0,1992.0,1238.0,13.8,0.0,0.0,0.0,0.0,0.0,0.04,0.02,0.06,0.04,0.06,0.5714285714285714,0.8340000000000001,0.9640000000000001,0.847,0.58,0.5714285714285714,0.0461538461538461,3400000.0,1.3768115942028984,3.550724637681159,2.318840579710145,1.5217391304347825,0.6521739130434783,1.1594202898550725,1.4492753623188406,2.971014492753623,3.115942028985507,0.0,0.9420289855072465,0.144927536231884,221.37681159420288,0.4347826086956521,61.95652173913043,40.289855072463766,Torino,ITA-Serie A,SUI,DF
Ricardo Rodríguez,2022.0,29.0,1992.0,2670.0,29.7,0.0,0.0,0.0,0.0,0.0,0.01,0.07,0.08,0.01,0.08,0.5384615384615384,0.8190000000000001,0.915,0.87,0.5289256198347108,0.5084745762711864,0.0363636363636363,3500000.0,1.64983164983165,4.478114478114478,1.7171717171717171,1.818181818181818,0.4713804713804714,1.0101010101010102,1.2794612794612794,3.0976430976430978,2.053872053872054,0.0,0.3703703703703704,0.1346801346801346,284.8821548821549,0.9764309764309764,67.10437710437711,44.71380471380471,Torino,ITA-Serie A,SUI,DF
